# Tc = 0.00 K, f29-Anneal3daysAt310K
#datetime                        t_s     iHTS_A                vHTS_V                tHTS_K  tTAR_K
15904.66	15904.66	1.71E-03	1.21E-06	76.5856	75.3212
15905.76	15905.76	1.59E-03	1.16E-06	76.5603	75.2945
15906.84	15906.84	1.60E-03	1.29E-06	76.5076	75.2374
15907.91	15907.91	1.55E-03	1.01E-06	76.4988	75.2678
15909	15909	1.75E-03	1.11E-06	76.4904	75.2226
15910.09	15910.09	1.52E-03	1.02E-06	76.5117	75.2679
15911.17	15911.17	1.72E-03	1.09E-06	76.4569	75.2229
15912.24	15912.24	1.71E-03	1.03E-06	76.4578	75.2544
15913.34	15913.34	1.82E-03	1.11E-06	76.5021	75.209
15914.42	15914.42	1.53E-03	1.07E-06	76.4777	75.2309
15915.5	15915.5	1.83E-03	9.21E-07	76.4813	75.1848
15916.57	15916.57	2.11E-03	1.19E-06	76.4899	75.208
15917.67	15917.67	1.68E-03	1.10E-06	76.5385	75.165
15918.75	15918.75	1.70E-03	1.07E-06	76.4732	75.145
15919.82	15919.82	1.82E-03	1.08E-06	76.4476	75.1786
15920.9	15920.9	1.59E-03	1.04E-06	76.4373	75.1423
15921.98	15921.98	1.77E-03	1.07E-06	76.4078	75.1749
15923.06	15923.06	1.91E-03	1.13E-06	76.354	75.1314
15924.15	15924.15	1.94E-03	1.07E-06	76.4907	75.1543
15925.23	15925.23	2.13E-03	1.06E-06	76.4133	75.1047
15926.32	15926.32	2.05E-03	1.13E-06	76.4153	75.1235
15927.39	15927.39	1.98E-03	1.01E-06	76.4318	75.0906
15928.46	15928.46	1.77E-03	9.25E-07	76.3359	75.119
15929.54	15929.54	1.98E-03	1.00E-06	76.3369	75.0741
15930.62	15930.62	1.58E-03	1.05E-06	76.344	75.1079
15931.72	15931.72	2.28E-03	1.06E-06	76.3342	75.0728
15932.81	15932.81	1.92E-03	8.79E-07	76.3052	75.046
15933.89	15933.89	1.84E-03	9.45E-07	76.2745	75.0571
15934.96	15934.96	1.98E-03	8.41E-07	76.2478	75.0115
15936.03	15936.03	1.82E-03	9.33E-07	76.3483	75.0405
15937.11	15937.11	1.66E-03	9.55E-07	76.234	74.9999
15938.2	15938.2	1.97E-03	9.52E-07	76.2613	75.0298
15939.29	15939.29	1.80E-03	8.73E-07	76.2936	74.9922
15940.36	15940.36	1.85E-03	8.55E-07	76.2072	75.0245
15941.43	15941.43	1.68E-03	8.55E-07	76.2008	74.9773
15942.5	15942.5	1.79E-03	8.03E-07	76.2229	75.0023
15943.59	15943.59	1.63E-03	8.62E-07	76.1999	74.9529
15944.68	15944.68	2.18E-03	8.54E-07	76.234	74.9786
15945.76	15945.76	1.83E-03	8.08E-07	76.2039	74.9535
15946.83	15946.83	1.84E-03	8.60E-07	76.1753	74.9116
15947.91	15947.91	2.11E-03	7.47E-07	76.1706	74.9447
15948.98	15948.98	2.09E-03	7.32E-07	76.1536	74.9082
15950.05	15950.05	1.91E-03	9.72E-07	76.1451	74.9439
15951.13	15951.13	1.85E-03	7.95E-07	76.1701	74.8932
15952.23	15952.23	2.22E-03	7.01E-07	76.197	74.9147
15953.3	15953.3	2.11E-03	7.53E-07	76.2179	74.8628
15954.39	15954.39	1.91E-03	7.97E-07	76.1906	74.8843
15955.46	15955.46	1.82E-03	6.73E-07	76.1702	74.84
15956.53	15956.53	2.14E-03	6.61E-07	76.1472	74.8798
15957.62	15957.62	2.14E-03	6.66E-07	76.0649	74.8423
15958.73	15958.73	1.58E-03	6.47E-07	76.1003	74.8799
15959.81	15959.81	1.96E-03	6.53E-07	76.0682	74.8487
15960.89	15960.89	1.93E-03	5.23E-07	76.0377	74.8021
15961.98	15961.98	2.25E-03	6.00E-07	76.0297	74.8268
15963.04	15963.04	2.27E-03	6.06E-07	76.066	74.7865
15964.12	15964.12	1.94E-03	6.31E-07	76.059	74.8196
15965.2	15965.2	1.85E-03	5.89E-07	75.9696	74.7687
15966.29	15966.29	1.97E-03	4.85E-07	76.0453	74.8017
15967.36	15967.36	1.89E-03	5.61E-07	76.0187	74.7654
15968.43	15968.43	1.79E-03	5.83E-07	75.9667	74.7945
15969.51	15969.51	1.81E-03	5.68E-07	75.9689	74.7523
15970.59	15970.59	2.03E-03	3.06E-07	75.9699	74.7755
15971.69	15971.69	1.86E-03	5.11E-07	76.0448	74.7186
15972.78	15972.78	2.16E-03	6.25E-07	76.0023	74.6946
15973.87	15973.87	2.17E-03	3.20E-07	76.0316	74.7169
15974.94	15974.94	2.28E-03	2.45E-07	75.9105	74.6705
15976.03	15976.03	2.13E-03	2.11E-07	75.9564	74.7083
15977.1	15977.1	1.91E-03	2.21E-07	75.9389	74.6739
15978.19	15978.19	1.97E-03	2.56E-07	75.9376	74.7103
15979.27	15979.27	2.02E-03	2.30E-07	75.9182	74.6651
15980.33	15980.33	2.16E-03	2.30E-07	75.9627	74.6854
15981.41	15981.41	1.95E-03	2.76E-07	75.8808	74.6399
15982.49	15982.49	2.05E-03	1.25E-07	75.9056	74.6683
15983.56	15983.56	2.13E-03	2.09E-07	75.929	74.6147
15984.64	15984.64	1.70E-03	2.59E-07	75.908	74.6548
15985.73	15985.73	1.84E-03	2.24E-07	75.9331	74.6313
15986.82	15986.82	1.69E-03	1.35E-07	75.863	74.5882
15987.88	15987.88	1.81E-03	8.06E-08	75.8729	74.6229
15988.97	15988.97	1.96E-03	1.73E-07	75.8791	74.5823
15990.05	15990.05	1.95E-03	2.12E-08	75.8897	74.6148
15991.12	15991.12	1.94E-03	1.34E-07	75.8476	74.5592
15992.21	15992.21	1.76E-03	2.50E-07	75.8742	74.5824
15993.3	15993.3	2.12E-03	9.41E-08	75.8011	74.5288
15994.38	15994.38	1.90E-03	2.71E-08	75.8195	74.5536
15995.45	15995.45	1.80E-03	-7.89E-08	75.7923	74.5161
15996.52	15996.52	1.67E-03	1.60E-07	75.841	74.5503
15997.61	15997.61	1.64E-03	1.19E-07	75.7766	74.5106
15998.69	15998.69	1.91E-03	-1.21E-08	75.7432	74.5441
15999.77	15999.77	1.87E-03	1.65E-07	75.756	74.5172
16000.85	16000.85	1.70E-03	3.68E-08	75.792	74.4715
16001.92	16001.92	1.74E-03	-2.30E-08	75.7649	74.4978
16003.01	16003.01	1.69E-03	1.13E-07	75.7111	74.4418
16004.09	16004.09	1.79E-03	5.98E-08	75.7181	74.4712
16005.19	16005.19	1.74E-03	-2.18E-08	75.6977	74.4406
16006.28	16006.28	1.99E-03	-2.66E-08	75.6235	74.4718
16007.36	16007.36	1.99E-03	1.71E-07	75.6703	74.4287
16008.44	16008.44	2.22E-03	1.16E-07	75.6603	74.464
16009.5	16009.5	2.00E-03	1.33E-08	75.6216	74.4119
16010.57	16010.57	1.85E-03	-1.43E-08	75.6525	74.43
16011.68	16011.68	1.82E-03	5.34E-08	75.6954	74.3883
16012.77	16012.77	1.90E-03	1.40E-08	75.7107	74.3672
16013.85	16013.85	1.87E-03	2.56E-08	75.6992	74.3875
16014.92	16014.92	1.90E-03	3.22E-08	75.6362	74.3471
16015.99	16015.99	1.97E-03	1.05E-07	75.6479	74.3766
16017.07	16017.07	1.87E-03	-1.51E-08	75.625	74.3411
16018.17	16018.17	1.72E-03	-6.71E-08	75.5989	74.3737
16019.24	16019.24	2.00E-03	5.27E-10	75.6077	74.3301
16020.32	16020.32	1.89E-03	6.32E-09	75.5608	74.3587
16021.41	16021.41	2.02E-03	-3.71E-08	75.589	74.3126
16022.48	16022.48	1.92E-03	2.19E-08	75.5773	74.3375
16023.56	16023.56	1.94E-03	-2.62E-08	75.5084	74.2798
16024.64	16024.64	1.83E-03	-9.27E-08	75.5702	74.3082
16025.73	16025.73	1.91E-03	-3.42E-08	75.5855	74.2594
16026.83	16026.83	1.88E-03	-8.39E-08	75.4907	74.2549
16027.9	16027.9	1.67E-03	-3.22E-08	75.4547	74.2856
16028.99	16028.99	1.94E-03	-4.53E-08	75.4914	74.24
16030.05	16030.05	2.16E-03	1.09E-07	75.4724	74.2829
16031.14	16031.14	2.13E-03	-5.57E-08	75.5266	74.2307
16032.22	16032.22	1.99E-03	3.64E-08	75.5017	74.2626
16033.31	16033.31	1.85E-03	-3.63E-08	75.4768	74.1988
16034.4	16034.4	1.84E-03	3.31E-08	75.5216	74.2308
16035.47	16035.47	2.18E-03	-8.15E-08	75.4843	74.1824
16036.54	16036.54	2.04E-03	1.81E-08	75.4624	74.2174
16037.65	16037.65	1.75E-03	2.20E-08	75.3893	74.1715
16038.75	16038.75	1.89E-03	2.22E-08	75.4303	74.2131
16039.83	16039.83	2.03E-03	4.43E-08	75.4249	74.2028
16040.91	16040.91	2.10E-03	-4.77E-08	75.36	74.1479
16041.97	16041.97	2.08E-03	-3.85E-08	75.3489	74.1726
16043.05	16043.05	1.90E-03	4.18E-08	75.2768	74.1291
16044.13	16044.13	1.75E-03	-3.19E-08	75.372	74.1511
16045.23	16045.23	1.57E-03	-5.32E-08	75.4136	74.1072
16046.31	16046.31	1.95E-03	-5.15E-08	75.3793	74.1301
16047.39	16047.39	1.93E-03	-8.33E-08	75.3277	74.0766
16048.46	16048.46	1.84E-03	-6.25E-08	75.2951	74.1191
16049.53	16049.53	1.96E-03	6.20E-09	75.2822	74.0708
16050.64	16050.64	1.89E-03	-1.22E-08	75.3359	74.1102
16051.73	16051.73	1.75E-03	1.48E-08	75.2476	74.094
16052.81	16052.81	1.75E-03	5.11E-09	75.2463	74.0533
16053.9	16053.9	2.06E-03	2.17E-10	75.2885	74.0655
16054.96	16054.96	1.99E-03	-3.65E-08	75.2372	74.0205
16056.03	16056.03	2.07E-03	3.89E-08	75.2821	74.0375
16057.12	16057.12	1.77E-03	8.35E-08	75.2777	73.9976
16058.21	16058.21	2.15E-03	-4.87E-09	75.2502	74.0262
16059.29	16059.29	1.96E-03	5.44E-08	75.2803	73.9808
16060.36	16060.36	1.86E-03	-1.78E-07	75.2591	74.0152
16061.43	16061.43	1.63E-03	-1.31E-07	75.2502	73.9729
16062.51	16062.51	1.90E-03	3.07E-08	75.1737	74.0019
16063.59	16063.59	1.61E-03	-2.53E-08	75.1871	73.959
16064.68	16064.68	1.83E-03	4.05E-08	75.159	73.9863
16065.75	16065.75	1.73E-03	-1.98E-08	75.2096	73.9651
16066.83	16066.83	1.94E-03	-4.76E-08	75.1965	73.9133
16067.9	16067.9	2.00E-03	9.06E-08	75.2379	73.9404
16068.98	16068.98	1.73E-03	1.84E-08	75.1358	73.9
16070.05	16070.05	1.97E-03	-2.42E-08	75.0965	73.9361
16071.15	16071.15	1.90E-03	-1.48E-08	75.1729	73.8963
16072.24	16072.24	1.85E-03	1.56E-08	75.1693	73.9299
16073.31	16073.31	1.84E-03	-6.38E-09	75.0952	73.8887
16074.39	16074.39	1.71E-03	1.12E-08	75.1139	73.9085
16075.47	16075.47	1.45E-03	-6.94E-09	75.1082	73.8523
16076.54	16076.54	1.45E-03	5.08E-09	75.0804	73.8854
16077.64	16077.64	1.83E-03	-3.95E-08	75.0408	73.8276
16078.76	16078.76	1.73E-03	9.85E-09	75.1206	73.8678
16079.85	16079.85	1.53E-03	7.27E-08	75.0408	73.8666
16080.93	16080.93	1.51E-03	-5.74E-08	75.0634	73.8231
16081.99	16081.99	1.83E-03	-2.17E-10	74.9779	73.8448
16083.06	16083.06	1.48E-03	-4.48E-08	75.0261	73.7939
16084.16	16084.16	1.29E-03	1.46E-07	74.9738	73.8192
16085.25	16085.25	1.58E-03	-7.18E-08	75.0378	73.7716
16086.33	16086.33	1.72E-03	3.02E-08	75.0143	73.7796
16087.41	16087.41	1.86E-03	-8.98E-08	74.9895	73.7479
16088.47	16088.47	1.68E-03	-3.47E-08	74.9626	73.7729
16089.57	16089.57	1.59E-03	1.57E-08	74.9108	73.742
16090.65	16090.65	1.63E-03	-2.05E-08	74.9748	73.7764
16091.74	16091.74	1.64E-03	2.59E-08	74.9579	73.7245
16092.81	16092.81	1.91E-03	-8.09E-08	74.998	73.7047
16093.89	16093.89	1.90E-03	-1.02E-07	75.0113	73.7217
16094.98	16094.98	1.57E-03	2.85E-09	74.9223	73.679
16096.05	16096.05	1.75E-03	-1.09E-07	74.9522	73.71
16097.13	16097.13	2.14E-03	-4.18E-08	74.8999	73.665
16098.22	16098.22	2.08E-03	-8.26E-08	74.9215	73.7051
16099.3	16099.3	1.82E-03	9.27E-08	74.9382	73.6689
16100.37	16100.37	1.89E-03	6.37E-08	74.9208	73.6853
16101.44	16101.44	1.76E-03	2.55E-07	74.9012	73.635
16102.52	16102.52	1.94E-03	-4.25E-08	74.8878	73.6535
16103.59	16103.59	1.96E-03	-2.23E-07	74.8844	73.61
16104.68	16104.68	1.61E-03	7.79E-08	74.8521	73.6424
16105.75	16105.75	1.73E-03	3.13E-09	74.8884	73.6429
16106.84	16106.84	1.67E-03	9.14E-08	74.8422	73.6003
16107.91	16107.91	1.87E-03	2.40E-08	74.8119	73.6248
16108.99	16108.99	1.81E-03	-1.04E-07	74.7993	73.5715
16110.06	16110.06	1.49E-03	3.10E-11	74.8181	73.5914
16111.16	16111.16	1.76E-03	-1.15E-07	74.8208	73.5509
16112.25	16112.25	1.73E-03	-1.56E-07	74.774	73.583
16113.33	16113.33	1.55E-03	1.03E-07	74.7904	73.5455
16114.41	16114.41	1.64E-03	1.74E-08	74.6871	73.5709
16115.48	16115.48	1.88E-03	2.98E-08	74.7048	73.5214
16116.56	16116.56	2.23E-03	1.73E-08	74.6827	73.55
16117.64	16117.64	1.90E-03	1.50E-08	74.7492	73.4973
16118.75	16118.75	2.17E-03	-2.47E-08	74.7637	73.5262
16119.85	16119.85	1.99E-03	-2.11E-07	74.7823	73.5185
16120.91	16120.91	1.94E-03	-5.45E-08	74.7344	73.4786
16121.98	16121.98	2.35E-03	5.04E-08	74.7221	73.5069
16123.06	16123.06	2.44E-03	-7.80E-08	74.7375	73.4557
16124.15	16124.15	2.07E-03	7.38E-09	74.7107	73.4856
16125.24	16125.24	1.95E-03	-5.86E-08	74.7499	73.435
16126.33	16126.33	2.18E-03	3.11E-08	74.6864	73.4524
16127.42	16127.42	2.09E-03	-3.86E-08	74.7231	73.4139
16128.48	16128.48	1.73E-03	1.75E-07	74.7068	73.4485
16129.56	16129.56	2.39E-03	-1.54E-08	74.6887	73.4087
16130.63	16130.63	2.33E-03	-6.79E-09	74.6163	73.4424
16131.72	16131.72	2.22E-03	-1.42E-07	74.6582	73.4242
16132.8	16132.8	1.78E-03	-1.11E-07	74.562	73.3676
16133.87	16133.87	1.86E-03	-3.51E-08	74.624	73.4029
16134.96	16134.96	1.62E-03	-6.34E-08	74.6172	73.3467
16136.03	16136.03	1.82E-03	-3.25E-08	74.5603	73.3835
16137.1	16137.1	1.78E-03	-5.27E-08	74.5652	73.3507
16138.19	16138.19	1.76E-03	1.66E-08	74.5801	73.3809
16139.28	16139.28	1.65E-03	-5.00E-08	74.5476	73.3296
16140.35	16140.35	1.84E-03	1.54E-07	74.5435	73.3511
16141.42	16141.42	1.65E-03	-6.73E-08	74.5576	73.2936
16142.5	16142.5	1.93E-03	-1.41E-08	74.6051	73.3248
16143.58	16143.58	1.87E-03	-8.99E-08	74.5459	73.2837
16144.66	16144.66	1.95E-03	7.08E-07	74.5156	73.3144
16145.74	16145.74	1.96E-03	-5.27E-08	74.5214	73.3079
16146.81	16146.81	2.05E-03	4.74E-08	74.4999	73.2473
16147.89	16147.89	1.92E-03	-2.95E-08	74.4936	73.27
16148.97	16148.97	1.89E-03	-7.52E-08	74.467	73.2242
16150.04	16150.04	2.27E-03	5.39E-09	74.4612	73.2619
16151.12	16151.12	1.77E-03	-7.25E-08	74.4578	73.2357
16152.21	16152.21	1.96E-03	5.90E-08	74.4779	73.2694
16153.3	16153.3	1.90E-03	-2.26E-08	74.4734	73.2166
16154.38	16154.38	1.94E-03	-6.66E-08	74.4274	73.2316
16155.44	16155.44	2.09E-03	-7.73E-08	74.403	73.1791
16156.52	16156.52	1.83E-03	-8.71E-08	74.4109	73.2076
16157.61	16157.61	2.10E-03	1.30E-07	74.3603	73.1763
16158.71	16158.71	2.16E-03	-5.76E-09	74.3519	73.2134
16159.8	16159.8	2.11E-03	5.36E-09	74.4399	73.1806
16160.87	16160.87	2.29E-03	-3.71E-08	74.4388	73.129
16161.94	16161.94	1.95E-03	4.19E-08	74.4117	73.164
16163.02	16163.02	1.91E-03	3.69E-08	74.3389	73.1203
16164.09	16164.09	1.86E-03	4.74E-08	74.4149	73.1559
16165.19	16165.19	1.79E-03	1.71E-08	74.3486	73.113
16166.26	16166.26	1.63E-03	2.38E-08	74.3697	73.1275
16167.35	16167.35	2.06E-03	-2.45E-08	74.3808	73.0831
16168.43	16168.43	1.64E-03	-2.92E-08	74.3768	73.1145
16169.49	16169.49	1.68E-03	2.34E-08	74.2782	73.0728
16170.57	16170.57	1.94E-03	-5.48E-08	74.2507	73.1097
16171.67	16171.67	1.52E-03	1.93E-07	74.3187	73.0669
16172.77	16172.77	1.44E-03	7.30E-08	74.2686	73.0375
16173.85	16173.85	1.65E-03	-6.66E-09	74.2577	73.0598
16174.93	16174.93	1.94E-03	1.44E-08	74.2206	73.0171
16176	16176	1.60E-03	1.61E-08	74.2731	73.0567
16177.07	16177.07	1.59E-03	-2.40E-08	74.2189	73.0094
16178.17	16178.17	1.61E-03	6.76E-09	74.2252	73.0324
16179.25	16179.25	1.71E-03	1.55E-08	74.2043	72.9821
16180.33	16180.33	1.59E-03	1.40E-08	74.2031	73.0061
16181.41	16181.41	1.76E-03	1.95E-08	74.2105	72.9653
16182.47	16182.47	1.85E-03	3.39E-08	74.2214	73.0056
16183.55	16183.55	2.12E-03	1.65E-08	74.173	72.9647
16184.63	16184.63	2.11E-03	-2.02E-08	74.1803	72.985
16185.72	16185.72	1.97E-03	1.31E-08	74.2354	72.9381
16186.8	16186.8	1.80E-03	1.92E-08	74.194	72.9241
16187.87	16187.87	1.78E-03	-2.22E-08	74.1456	72.9484
16188.96	16188.96	1.51E-03	-1.70E-08	74.0544	72.9176
16190.03	16190.03	1.83E-03	-4.61E-08	74.0544	72.9373
16191.11	16191.11	1.68E-03	4.21E-08	74.1382	72.891
16192.2	16192.2	2.13E-03	2.47E-08	74.0992	72.9094
16193.27	16193.27	1.87E-03	1.29E-08	74.137	72.8645
16194.35	16194.35	2.04E-03	8.23E-08	74.1479	72.8943
16195.42	16195.42	1.84E-03	-8.19E-08	74.1224	72.8684
16196.49	16196.49	1.94E-03	1.87E-08	73.9954	72.8864
16197.57	16197.57	1.98E-03	-1.61E-08	74.1134	72.8341
16198.68	16198.68	1.81E-03	-8.58E-09	74.1106	72.867
16199.77	16199.77	1.98E-03	-8.59E-08	74.1372	72.8461
16200.84	16200.84	2.08E-03	6.32E-08	74.1226	72.8139
16201.92	16201.92	1.82E-03	-4.07E-08	74.0527	72.8432
